,ec_number,enzyme_name,product_cpd,dblinks,product_formula,product_mass,product_name,pubchem_id
63,1.3.1.81,['(+)-pulegone reductase'],C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
64,1.3.1.87,"['3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase', 'hcaB (gene name)', 'cis-dihydrodiol dehydrogenase', '2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
65,1.3.1.88,"['tRNA-dihydrouridine16/17 synthase [NAD(P)+]', 'Dus1p', 'tRNA-dihydrouridine synthase 1']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
66,1.3.1.90,"['tRNA-dihydrouridine20a/20b synthase [NAD(P)+]', 'Dus4p']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
67,1.3.1.107,['sanguinarine reductase'],C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
68,1.3.1.112,['anthocyanidin reductase [(2S)-flavan-3-ol-forming]'],C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
69,1.3.1.114,"['3-dehydro-bile acid Delta4,6-reductase', 'baiN (gene name)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
70,1.3.1.115,"['3-oxocholoyl-CoA 4-desaturase', 'baiCD (gene name)', '3-oxo-choloyl-CoA dehydrogenase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
71,1.3.1.117,"['hydroxycinnamoyl-CoA reductase', 'MdHCDBR', 'hydroxycinnamoyl-CoA double bond reductase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
72,1.3.2.3,"['L-galactonolactone dehydrogenase', 'galactonolactone dehydrogenase', 'L-galactono-gamma-lactone dehydrogenase', 'L-galactono-gamma-lactone:ferricytochrome-c oxidoreductase', 'GLDHase', 'GLDase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
73,1.3.7.15,"['chlorophyllide a reductase', 'bchX (gene name)', 'bchY (gene name)', 'bchZ (gene name)', 'COR']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
74,1.4.1.13,"['glutamate synthase (NADPH)', 'glutamate (reduced nicotinamide adenine dinucleotide phosphate) synthase', 'L-glutamate synthase', 'L-glutamate synthetase', 'glutamate synthetase (NADP)', 'NADPH-dependent glutamate synthase', 'glutamine-ketoglutaric aminotransferase', 'NADPH-glutamate synthase', 'NADPH-linked glutamate synthase', 'glutamine amide-2-oxoglutarate aminotransferase (oxidoreductase, NADP)', 'L-glutamine:2-oxoglutarate aminotransferase, NADPH oxidizing', 'GOGAT']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
75,1.4.1.18,"['lysine 6-dehydrogenase', 'L-lysine epsilon-dehydrogenase', 'L-lysine 6-dehydrogenase', 'LysDH']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
76,1.4.7.1,"['glutamate synthase (ferredoxin)', 'ferredoxin-dependent glutamate synthase', 'ferredoxin-glutamate synthase', 'glutamate synthase (ferredoxin-dependent)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
77,1.5.1.1,"['1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase [NAD(P)H]', 'Delta1-pyrroline-2-carboxylate reductase', 'DELTA1-pyrroline-2-carboxylate reductase', 'DELTA1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase (ambiguous)', 'AbLhpI', 'pyrroline-2-carboxylate reductase', 'L-proline:NAD(P)+ 2-oxidoreductase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
78,1.5.1.21,"['1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase (NADPH)', 'Pyr2C reductase', '1,2-didehydropipecolate reductase', 'P2C reductase', '1,2-didehydropipecolic reductase', 'DELTA1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase (ambiguous)', 'L-pipecolate:NADP+ 2-oxidoreductase', 'DELTA1-piperideine-2-carboxylate reductase', 'Delta1-piperideine-2-carboxylate reductase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
79,1.5.1.43,"['carboxynorspermidine synthase', 'carboxynorspermidine dehydrogenase', 'carboxyspermidine dehydrogenase', 'CASDH', 'CANSDH', 'VC1624 (gene name)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
80,1.7.1.16,"['nitrobenzene nitroreductase', 'cnbA (gene name)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
81,1.7.2.6,"['hydroxylamine dehydrogenase', 'HAO (ambiguous)', 'hydroxylamine oxidoreductase (ambiguous)', 'hydroxylamine oxidase (misleading)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
82,1.7.3.6,"['hydroxylamine oxidase (cytochrome)', 'HAO (ambiguous)', 'hydroxylamine oxidoreductase (ambiguous)', 'hydroxylamine oxidase (misleading)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
83,1.8.99.5,"['dissimilatory sulfite reductase', 'siroheme sulfite reductase', 'hydrogen-sulfide:(acceptor) oxidoreductase (ambiguous)', 'DsrAB']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
84,1.13.11.18,"['persulfide dioxygenase', 'sulfur oxygenase (incorrect)', 'sulfur:oxygen oxidoreductase (incorrect)', 'sulfur dioxygenase (incorrect)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
85,1.14.14.46,"['pimeloyl-[acyl-carrier protein] synthase', 'bioI (gene name)', 'P450BioI', 'CYP107H1']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
86,1.16.3.2,"['bacterial non-heme ferritin', 'FtnA', 'HuHF']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
87,1.16.3.3,"['manganese oxidase', 'mnxG (gene name)', 'mofA (gene name)', 'moxA (gene name)', 'cotA (gene name)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
88,1.17.7.4,"['4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase', 'isopentenyl-diphosphate:NADP+ oxidoreductase', 'LytB', '(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase', 'HMBPP reductase', 'IspH', 'LytB/IspH']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
89,1.17.9.1,"['4-methylphenol dehydrogenase (hydroxylating)', 'pchCF (gene names)', 'p-cresol-(acceptor) oxidoreductase (hydroxylating)', 'p-cresol methylhydroxylase', '4-cresol dehydrogenase (hydroxylating)']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
90,1.21.1.1,"['iodotyrosine deiodinase', 'iodotyrosine dehalogenase 1', 'DEHAL1']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
91,2.5.1.44,['homospermidine synthase'],C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
92,2.8.5.2,"['L-cysteine S-thiosulfotransferase', 'SoxXA', 'thiosulfate:[SoxY protein]-L-cysteine thiosulfotransferase']",C00080,"[('PubChem', ['3380']), ('ChEBI', ['15378', '24636'])]",H,,"['H+', 'Hydron']",3380
93,1.1.1.1,"['alcohol dehydrogenase', 'aldehyde reductase', 'ADH', 'alcohol dehydrogenase (NAD)', 'aliphatic alcohol dehydrogenase', 'ethanol dehydrogenase', 'NAD-dependent alcohol dehydrogenase', 'NAD-specific aromatic alcohol dehydrogenase', 'NADH-alcohol dehydrogenase', 'NADH-aldehyde dehydrogenase', 'primary alcohol dehydrogenase', 'yeast alcohol dehydrogenase']",C01450,"[('PubChem', ['4627']), ('ChEBI', ['17087'])]",COR2,,"['Ketone', ""R-CO-R'""]",4627
94,1.1.1.38,"['malate dehydrogenase (oxaloacetate-decarboxylating)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'NAD+-specific malic enzyme', 'NAD+-malic enzyme', 'NAD+-linked malic enzyme']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
95,1.1.1.40,"['malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'malate dehydrogenase (decarboxylating, NADP+)', 'NADP+-linked decarboxylating malic enzyme', 'NADP+-malic enzyme', 'NADP+-specific malic enzyme', 'NADP+-specific malate dehydrogenase', 'malate dehydrogenase (NADP+, decarboxylating)', 'L-malate:NADP+ oxidoreductase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
96,1.2.3.15,"['(methyl)glyoxal oxidase', 'glx1 (gene name)', 'glx2 (gene name)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
97,1.14.11.43,"['(S)-dichlorprop dioxygenase (2-oxoglutarate)', 'SdpA', 'alpha-ketoglutarate-dependent (S)-dichlorprop dioxygenase', '(S)-phenoxypropionate/alpha-ketoglutarate-dioxygenase', '2-oxoglutarate-dependent (S)-dichlorprop dioxygenase', '(S)-mecoprop dioxygenase', '2-oxoglutarate-dependent (S)-mecoprop dioxygenase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
98,1.14.11.44,"['(R)-dichlorprop dioxygenase (2-oxoglutarate)', 'RdpA', 'alpha-ketoglutarate-dependent (R)-dichlorprop dioxygenase', '(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase', '2-oxoglutarate-dependent (R)-dichlorprop dioxygenase', '(R)-mecoprop dioxygenase', '2-oxoglutarate-dependent (R)-mecoprop dioxygenase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
99,2.8.1.2,"['3-mercaptopyruvate sulfurtransferase', 'beta-mercaptopyruvate sulfurtransferase', 'TUM1 (gene name)', 'MPST (gene name)', '3-mercaptopyruvate:cyanide sulfurtransferase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
100,3.5.99.10,"['2-iminobutanoate/2-iminopropanoate deaminase', 'yjgF (gene name)', 'ridA (gene name)', 'enamine/imine deaminase (ambiguous)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
101,4.1.2.55,"['2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase', '2-keto-3-deoxygluconate aldolase (ambiguous)', 'KDGA (ambiguous)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
102,4.1.3.17,"['4-hydroxy-4-methyl-2-oxoglutarate aldolase', 'pyruvate aldolase', 'gamma-methyl-gamma-hydroxy-alpha-ketoglutaric aldolase', '4-hydroxy-4-methyl-2-ketoglutarate aldolase', '4-hydroxy-4-methyl-2-oxoglutarate pyruvate-lyase', 'HMG aldolase', 'CHA aldolase', '4-carboxy-4-hydroxy-2-oxoadipate aldolase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
103,4.1.99.1,"['tryptophanase', 'L-tryptophanase', 'L-tryptophan indole-lyase (deaminating)', 'TNase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
104,4.1.99.2,"['tyrosine phenol-lyase', 'beta-tyrosinase', 'L-tyrosine phenol-lyase (deaminating)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
105,4.3.1.13,"['carbamoyl-serine ammonia-lyase', 'O-carbamoyl-L-serine deaminase', 'carbamoylserine deaminase', 'O-carbamoyl-L-serine ammonia-lyase (pyruvate-forming)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
106,4.3.1.17,"['L-serine ammonia-lyase', 'serine deaminase', 'L-hydroxyaminoacid dehydratase', 'L-serine deaminase', 'L-serine dehydratase', 'L-serine hydro-lyase (deaminating)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
107,4.3.1.18,"['D-serine ammonia-lyase', 'D-hydroxyaminoacid dehydratase', 'D-serine dehydrase', 'D-hydroxy amino acid dehydratase', 'D-serine hydrolase', 'D-serine dehydratase (deaminating)', 'D-serine deaminase', 'D-serine hydro-lyase (deaminating)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
108,4.4.1.13,"['cysteine-S-conjugate beta-lyase', 'cysteine conjugate beta-lyase', 'glutamine transaminase K/cysteine conjugate beta-lyase', 'L-cysteine-S-conjugate thiol-lyase (deaminating)', 'cystathionine beta-lyase', 'beta-cystathionase', 'cystine lyase', 'cystathionine L-homocysteine-lyase (deaminating)', 'L-cystathionine L-homocysteine-lyase (deaminating)', 'CBL', 'S-alkylcysteine lyase', 'S-alkylcysteinase', 'alkylcysteine lyase', 'S-alkyl-L-cysteine sulfoxide lyase', 'S-alkyl-L-cysteine lyase', 'S-alkyl-L-cysteinase', 'alkyl cysteine lyase', 'S-alkyl-L-cysteine alkylthiol-lyase (deaminating)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
109,4.4.1.25,"['L-cysteate sulfo-lyase', 'L-cysteate sulfo-lyase (deaminating)', 'CuyA', 'L-cysteate bisulfite-lyase (deaminating', 'pyruvate-forming)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
110,4.4.1.28,"['L-cysteine desulfidase', 'L-cysteine desulfhydrase']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
111,4.4.1.35,"['L-cystine beta-lyase', 'CORI3 (gene name)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
112,4.4.1.36,"['hercynylcysteine S-oxide lyase', 'egtE (gene name)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
113,4.5.1.2,"['3-chloro-D-alanine dehydrochlorinase', 'beta-chloro-D-alanine dehydrochlorinase', '3-chloro-D-alanine chloride-lyase (deaminating)']",C00022,"[('CAS', ['127-17-3']), ('PubChem', ['3324']), ('ChEBI', ['15361', '32816']), ('ChEMBL', ['CHEMBL1162144']), ('LIPIDMAPS', ['LMFA01060077']), ('LipidBank', ['DFA0385']), ('KNApSAcK', ['C00001200']), ('PDB-CCD', ['PYR']), ('3DMET', ['B00006']), ('NIKKAJI', ['J2.015J'])]",C3H4O3,,"['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']",3324
114,1.1.1.38,"['malate dehydrogenase (oxaloacetate-decarboxylating)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'NAD+-specific malic enzyme', 'NAD+-malic enzyme', 'NAD+-linked malic enzyme']",C00011,"[('CAS', ['124-38-9']), ('PubChem', ['3313']), ('ChEBI', ['16526']), ('ChEMBL', ['CHEMBL1231871']), ('PDB-CCD', ['CO2']), ('3DMET', ['B01131']), ('NIKKAJI', ['J43.600C'])]",CO2,,"['CO2', 'Carbon dioxide']",3313
115,1.1.1.40,"['malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'malate dehydrogenase (decarboxylating, NADP+)', 'NADP+-linked decarboxylating malic enzyme', 'NADP+-malic enzyme', 'NADP+-specific malic enzyme', 'NADP+-specific malate dehydrogenase', 'malate dehydrogenase (NADP+, decarboxylating)', 'L-malate:NADP+ oxidoreductase']",C00011,"[('CAS', ['124-38-9']), ('PubChem', ['3313']), ('ChEBI', ['16526']), ('ChEMBL', ['CHEMBL1231871']), ('PDB-CCD', ['CO2']), ('3DMET', ['B01131']), ('NIKKAJI', ['J43.600C'])]",CO2,,"['CO2', 'Carbon dioxide']",3313
116,1.1.1.42,"['isocitrate dehydrogenase (NADP+)', 'oxalosuccinate decarboxylase', 'oxalsuccinic decarboxylase', 'isocitrate (NADP) dehydrogenase', 'isocitrate (nicotinamide adenine dinucleotide phosphate) dehydrogenase', 'NADP-specific isocitrate dehydrogenase', 'NADP-linked isocitrate dehydrogenase', 'NADP-dependent isocitrate dehydrogenase', 'NADP isocitric dehydrogenase', 'isocitrate dehydrogenase (NADP-dependent)', 'NADP-dependent isocitric dehydrogenase', 'triphosphopyridine nucleotide-linked isocitrate dehydrogenase-oxalosuccinate carboxylase', 'NADP+-linked isocitrate dehydrogenase', 'IDH (ambiguous)', 'dual-cofactor-specific isocitrate dehydrogenase', 'NADP+-ICDH', 'NADP+-IDH', 'IDP', 'IDP1', 'IDP2', 'IDP3']",C00011,"[('CAS', ['124-38-9']), ('PubChem', ['3313']), ('ChEBI', ['16526']), ('ChEMBL', ['CHEMBL1231871']), ('PDB-CCD', ['CO2']), ('3DMET', ['B01131']), ('NIKKAJI', ['J43.600C'])]",CO2,,"['CO2', 'Carbon dioxide']",3313
117,1.1.1.85,"['3-isopropylmalate dehydrogenase', 'beta-isopropylmalic enzyme', 'beta-isopropylmalate dehydrogenase', 'threo-Ds-3-isopropylmalate dehydrogenase', '3-carboxy-2-hydroxy-4-methylpentanoate:NAD+ oxidoreductase']",C00011,"[('CAS', ['124-38-9']), ('PubChem', ['3313']), ('ChEBI', ['16526']), ('ChEMBL', ['CHEMBL1231871']), ('PDB-CCD', ['CO2']), ('3DMET', ['B01131']), ('NIKKAJI', ['J43.600C'])]",CO2,,"['CO2', 'Carbon dioxide']",3313
118,1.1.1.276,"['serine 3-dehydrogenase (NADP+)', 'serine 3-dehydrogenase']",C00011,"[('CAS', ['124-38-9']), ('PubChem', ['3313']), ('ChEBI', ['16526']), ('ChEMBL', ['CHEMBL1231871']), ('PDB-CCD', ['CO2']), ('3DMET', ['B01131']), ('NIKKAJI', ['J43.600C'])]",CO2,,"['CO2', 'Carbon dioxide']",3313
